eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199106290002,1991,6,29,,0,,217,United States,1,North America,California,San Francisco,37.755363,-122.443352,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,South Korea State Dept.,South Korean Consulate,184.0,South Korea,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199107060034,1991,7,6,,0,,217,United States,1,North America,Puerto Rico,Borinquen,18.473459,-67.159415,1.0,0,,"7/6/1991: The Popular Liberation Army ignited an incendiary device on a United States Coast Guard airfield in Punta Borinquen, Puerto Rico.  There were no casualties but a Hercules C-130 aircraft was damaged.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,4,Military,31.0,Military Aircraft,United States Coast Guard,Hercules C-130 aircraft stationed at a US Coast Guard airfield in Punta Borinquen Puerto Rico,217.0,United States,,,,,,,,,,,,,,,,,Popular Liberation Army (Puerto Rico),,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Incendiary device,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),,Front portions of the aircraft was damaged,0.0,,,,,,,0.0,,,,,,,,,The Hercules aircraft was valued at $25 million.,"""Terrorism in the United States 1991,"" Terrorist Research and Analytical Center, Counterterrorism Section Intelligence Division, FBI, 1991.","""Alabama,"" USA Today, July 8, 1991.","Harvey W. Kushner, ""Encyclopedia of Terrorism,"" Sage Publications, 2003.",Hewitt Project,0,0,0,0,
199108030027,1991,8,3,,0,,217,United States,1,North America,North Carolina,Fayetteville,35.078014,-78.963646,1.0,0,Fire ignited in counseling room in rear of facility.,"8/3/1991: Unknown perpetrators ignited a fire at the Carolina Women's Clinic in Fayetteville, North Carolina, United States.  There were no casualties, but the building sustained $50,000 in damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,,Carolina Women's Clinic,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in North Carolina.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Flammable liquid poured on furniture and ignited on fire.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),50000.0,Facility heavily damaged,0.0,,,,,,,0.0,,,,,,,,,The incident took place at 11:30 PM.,"""Arson Heavily Damages Abortion Clinic,"" Associated Press, August 4, 1991.","""Arson Blamed in Fire at Abortion Facility,"" Toledo Blade, August 5, 1991.","""Fire Hits Abortion Clinic: N.C. Officials Call It Arson,"" Orlando Sentinel, August 6, 1991.",Anti-Abortion Project 2010,-9,-9,0,-9,
199109060017,1991,9,6,,0,,217,United States,1,North America,Nebraska,Bellevue,41.158611,-95.934167,1.0,0,Fires ignited in multiple locations at the farm and residence,"9/6/1991: Unknown perpetrators ignited a fire at the residence and farm of Dr. LeRoy Carhart in Bellevue, Nebraska, United States.  There were no casualties, but Dr. Carhart's house and farm were completely destroyed as well as almost all of his possessions inside the buildings.  Dr. Carhart's dog, cat, and seventeen horse were killed in the blaze as well.  One day after the incident, an abortion clinic where Dr. Carhart was employed received an anonymous letter that justified the attack as retribution for the killing of babies.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,41.0,Personnel,Physician who performed abortions,Home of Dr. LeRoy Carhart,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,"To protest the practice of abortion and to instill fear in physicians who performed abortions.  Specifically, the attack was in retribution for Dr. Carhart's ""crimes against humanity.""",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Home and farm completely destroyed along with the possessions inside them.  One dog, one cat, and seventeen horses were killed.  Four horses were injured.",0.0,,,,,,,0.0,,,,,,,,,"At the time, Dr. Carhart was one of the few physicians who performed abortions in the Omaha, Nebraska area.","Patricia Baird-Windle and Eleanor J. Bader, ""Targets of Hatred: Anti-Abortion Terrorism,"" Palgrave, 2001.","""Nebraska Doctor at Center of Abortion Debate,"" Southeast Missourian, April 5, 2000.","""Abortion Clinic Fire Under Investigation,"" Columbus Telegram, January 18, 1009.",Anti-Abortion Project 2010,-9,-9,0,-9,
199109110014,1991,9,11,,0,,217,United States,1,North America,Puerto Rico,Yauco,18.03496,-66.84984399999999,1.0,0,,"09/11/1991: A pipe bomb exploded in front of the United States Post Office in Yauco, Puerto Rico, causing $2000 in damage, including destruction of front windows and door frames of the building.  No casualties resulted from the blast.  Shortly after the explosion, an anonymous male called the POPR station, claiming responsibility for the blast in the name of the Macheteros; however, this claim was refuted by the group's spokesperson and never substantiated by authorities, who concluded that the bombing was not consistent with previous Macheteros incidents.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,United States Post Office,"U.S. Post Office in Yauco, Puerto Rico",163.0,Puerto Rico,,,,,,,,,,,,,,,,,Puerto Rican Nationalists,,,,,,Unknown,1.0,,,0,-99.0,-99.0,1.0,2.0,Call (post-incident),,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),2000.0,moderate damage to front windows and door frames,,,,,,,,,,,,,,,,,"The blast occurred at approximately 1:50am.  Shortly after the explosion, an anonymous male called the POPR station, claiming responsibility for the blast in the name of the Macheteros; however, this claim was refuted by the group's spokesperson and never substantiated by authorities, who concluded that the bombing was not consistent with previous Macheteros incidents.","""Terrorism in the United States: 1991,"" Terrorist Research and Analytical Center, Counterterrorism Section, Intelligence Division, USDOJ, FBI, 1991.","""Alabama,"" USA Today, September 12, 1991.",,Hewitt Project,0,0,0,0,
199109140010,1991,9,14,,0,,217,United States,1,North America,Illinois,Aurora,41.760538000000004,-88.320233,1.0,0,,"9/14/1991: Unknown perpetrators broke into the office of Dr. Aleksandr Jakubowski in Aurora, Illinois, United States, and broke around $187,500 worth of medical equipment.  The perpetrators also spray-painted multiple anti-abortion slogans throughout the facility.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,Physician who performed abortions,Office of Dr. Aleksandr Jakubowski,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,"To protest the practice of abortion and to sabotage abortion facilities operating in Illinois.  Specifically, facilities that perform abortions in the second-trimester of a pregnancy.",0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,9,Melee,27.0,Unknown Weapon Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),187500.0,Medical equipment damaged,0.0,,,,,,,0.0,,,,,,,,,"Dr. Jakubowski was the target of weekly protests.  He was one of the few physicians in the Chicago area that performed abortions in the second-trimester.  The perpetrators spray-painted slogans such as ""baby killer"" and ""thou shall not kill"" on the walls of the facility.","""Women's Clinic Vandalized,"" Associated Press, September 15, 1991.","Frank Burgos, ""Vandals Hit Aurora Clinic,"" Chicago Sun-Times, September 15, 1991.","Peter Kendall and Hal Dardick, ""Abortion Clinic Vandalism Fans Fears on Both Sides,"" Chicago Tribune, September 17, 1991.",Anti-Abortion Project 2010,-9,-9,0,-9,
199111170017,1991,11,17,,0,,217,United States,1,North America,Florida,Tampa,27.934397999999998,-82.473922,1.0,0,,"11/17/1991: Unknown perpetrators set a fire at the New Beginnings Birth Center in the Hyde Park area of Tampa, Florida, United States, which housed an office of Doctor Quintin DeHaan.  Dr. DeHaan was a gynecologist and obstetrician who performed abortions in the Tampa Bay area.  There were no casualties, but the building sustained $30,000 in damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,41.0,Personnel,,Office of Doctor Quintin DeHaan,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and doctors who performed abortions in Florida.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),30000.0,Less than five percent of building sustained damages.,0.0,,,,,,,0.0,,,,,,,,,"The fire was first reported at 9:38 PM.  Dr. DeHaan had recently been named the 'abortionist of the month' by the Right to Life Committee in Washington DC.  Dr. DeHaan did not perform abortions at the office that was attacked.  Nevertheless, two day before the incident, a young man was witnessed shouting anti-abortion slogans in front of the office late at night.","Janita Poe, ""Accusations Fly in Fire at Doctor's Office,"" St. Petersburg Times, November 19, 1991.","Mary Jo Melone, ""Someone is Watching Over Doctor,"" St. Petersburg Times, June 30, 1992.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.",Anti-Abortion Project 2010,-9,-9,0,-9,
199112150010,1991,12,21,,0,,217,United States,1,North America,Oregon,Yamhill,45.340375,-123.18786899999999,1.0,0,,"12/21/1991: Members of the Animal Liberation Front claimed responsibility for an arson at a building used to dry mink pelts and prepare mink food at the Malecky Mink Ranch in Yamhill, Oregon, in the United States, which caused $96,000 in damages and led to the permanent retirement of the mink processing plant due to its complete destruction in the fire.  There were no casualties in the incident.  Although an anonymous telephone call was made to KGW-TV, claiming ALF was responsible for the incident, authorities were doubtful of the legitimacy of the call.  Regardless, ALF member Rodney Coronado, who was responsible for several other arsons of fur industry facilities in his Operation Bite Back, was suspected to be linked to this case.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,9.0,Farm/Ranch,Malecky Minch Ranch,"Malecky Minch Ranch mink processing facility, specifically, a building used to dry mink pelts and prepare mink food",217.0,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,To discourage the raising of animals for the fur trade.,0.0,,,0,-99.0,-99.0,1.0,2.0,Call (post-incident),,,,,,,0.0,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),96000.0,burned mink ranch facility completely to the ground,0.0,,,,,,,0.0,,,,,,,,,"Although an anonymous telephone call was made to KGW-TV, claiming ALF was responsible for the incident, authorities were doubtful of the legitimacy of the call.  Regardless, ALF member Rodney Coronado, who was responsible for several other arsons of fur industry facilities in his Operation Bite Back, was suspected to be linked to this case.","Bryan Denson and James Long, ""Second of four articles; Ideologues Drive the Violence,"" Newshouse News Service, October 12, 1999.","""Caller said radical group sent mink plant on fire,"" The Salt Lake Tribune, December 24, 1991.","Steven Best and Anthony J. Nocella, ""Terrorists of Freedom Fighters?: Reflections on the liberation of animals,"" Lantern Books, 2004.",Eco Project 2010,0,1,0,1,
199112280017,1991,12,28,,0,,217,United States,1,North America,Missouri,Springfield,37.208975,-93.29156400000001,1.0,0,,"12/28/1991: A man in a ski mask entered the Central Health Center for Women clinic in Springfield, Missouri, United States.  When the perpetrator was told that the doctor at the abortion facility had gone home he pulled out a shotgun.  The gunman shot and wounded Claudia Gilmore, a receptionist at the facility, and the owner of the abortion clinic (whose name was not released by authorities).  The perpetrator subsequently fled the scene and has never been apprehended.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,5,Abortion Related,41.0,Personnel,Central Health Center for Women,Physician who performed abortions at the Central Health Center for Women,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to instill fear in physicians who performed abortions.,0.0,,,0,1.0,0.0,0.0,,,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Sawed-off shotgun,0.0,0.0,0.0,2.0,2.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,This incident took place during the morning.  Claudia Gilmore was paralyzed in the shooting and the extent of the injuries to the owner of the clinic remain unknown.  The Central Health Center for Women closed down a few weeks later.  This was the first anti-abortion shooting that resulted in injuries.  The attack was noted in the manual of the Army of God.,"""Gunman Wounds Two Inside Abortion Clinic,"" New York Times, December 29, 1991.","Paula Moorehous, ""Suspected Doctor Shooter Raises Interest of Springfield Police,"" KY3.com, June 1, 2009. <http://www.ky3.com/news/local/46668207.html>.","Patricia Baird-Windle and Eleanor J. Bader, ""Targets of Hatred: Anti-Abortion Terrorism,"" Palgrave, 2001.",Anti-Abortion Project 2010,-9,-9,0,-9,
199201140017,1992,1,14,,0,,217,United States,1,North America,Texas,Houston,29.813822,-95.36529499999999,1.0,0,Parking garage of bank,"1/14/1992: An unknown perpetrator shot and wounded Dr. Douglas Karpen in the underground parking garage of a bank that was near the Women's Medical Center, the abortion clinic where Dr. Karpen was employed, in Houston, Texas, United States. Authorities were unsure whether Dr. Karpen was attacked because of his profession or if this incident was part of a common robbery.",1,1,1,1.0,2.0,Other Crime Type,0.0,0,0,1,Assassination,,,,,5,Abortion Related,41.0,Personnel,Physician who performed abortions,Doctor Douglas Karpan,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to instill fear in physicians who perform abortions.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,Dr. Karpan's shooting was noted in the manual of the Army of God.,"Fawn Vrazo, ""Abortion-Rights Activists Fear It's Open Season for Violence. Leader Worry Anyone Connected With Clinic Could Be A Target,"" Philadelphia Inquirer, January 1, 1995.","Judy Lundstrom, ""Abortion Providers Put Under the Gun,"" Wichita Eagle, August 7, 1994.","Clinic Defense & Research, ""1991 - 1994 Chronicle of Clinic Violence,"" Planned Parenthood Federation of America, Inc.",Anti-Abortion Project 2010,-9,-9,0,-9,
199201180012,1992,1,18,,0,,217,United States,1,North America,Montana,Helena,46.58976,-112.021204,1.0,0,,"1/18/1992: Richard Thomas Andrews firebombed the wooden building that housed the Intermountain Planned Parenthood clinic in Helena, Montana, United States.  There were no casualties, but the building sustained $75,000 in damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,Planned Parenthood,Intermountain Planned Parenthood,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Montana.,0.0,,,0,1.0,1.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb consisting of two 5-gallon gasoline containers wrapped in black garbage bags,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),75000.0,Facility heavily damaged,0.0,,,,,,,0.0,,,,,,,,,"The fire ignited at 5:00 AM.  The attack took place during the 19th anniversary of the Roe V. Wade decision.  One month before the incident, anti-abortion protesters attempted to blockade the abortion clinic.  Two years after the attack, trees surrounding the same abortion clinic were ignited on fire by an arsonist (199401000001).","""Protect Women's Right to Choose Legal Abortion,"" USA Today, January 21, 1992.","""Planned Parenthood Clinic in Montana Damaged by Fire,"" New York Times, January 20, 1992.","Kelly McBride, ""Fed Say Protests Escalated to Arson Man Suspected in 8 Fires at Abortion Clinics,"" The Spokesman Review, October 24, 1997.",Anti-Abortion Project 2010,-9,-9,0,-9,
199201300014,1992,1,30,,0,,217,United States,1,North America,Texas,Beaumont,30.08615,-94.101584,1.0,0,,"1/30/1992: Unknown perpetrators set a fire at the Women's Community Health Center in Beaumont, Texas, United States.  One firefighter was injured fighting the blaze and the building was destroyed, resulting in $300,000 in damamges.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,,Women's Community Health Center,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Texas.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Fire ignited with a liquid made of flammable hydrocarbons,0.0,0.0,0.0,1.0,1.0,0.0,1,3.0,Minor (likely < $1 million),300000.0,Building destroyed,0.0,,,,,,,0.0,,,,,,,,,The fire was first reported at 10:31 PM and extinguished three hours later.  Roses under a sign with the slogan 'right to life' were found at the scene.,"Richard Stewart, ""Clinic Fire Ruled Arson / Abortion Site Burned,"" Houston Chronicle, February 1, 1992.","""Suspicious Fire Destroys Abortion Clinic,"" United Press International, January 31, 1992.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.",Anti-Abortion Project 2010,-9,-9,0,-9,
