index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,motive,motive2,topic1,topic2
689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,To protest the IRS and the taxation system of the United States government,"['protest', 'taxat', 'unit', 'state', 'govern']",0.6521040797233582,0.34789595007896423
694,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,The Taliban claimed responsibility for the incident and stated that the Partnership in Academics and Development (PAD) guesthouse was targeted because they believed it was being used for foreign intelligence.,"['taliban', 'claim', 'respons', 'partnership', 'academ', 'develop', 'guesthous', 'believ', 'foreign', 'intellig']",0.05939440429210663,0.9406055808067322
695,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that Suca Gennem was targeted because ISIL believed he was a spy.,"['islam', 'state', 'iraq', 'levant', 'isil', 'claim', 'respons', 'suca', 'gennem', 'isil', 'believ']",0.667569637298584,0.332430362701416
697,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The attack was an attempt to disrupt the peace accord signed in December 2002 by both Muslims and Christians in South Sulawesi province; it was also to avenge Sukirman's assassination.,"['attempt', 'disrupt', 'peac', 'accord', 'sign', 'decemb', 'muslim', 'christian', 'south', 'sulawesi', 'provinc', 'aveng', 'sukirman', 'assassin']",0.06069456413388252,0.9393054246902466
700,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The suicide bomber was targeting Colombo's army headquarters and probably wanted to kill the army chief Lieutenant General Fonseka.,"['suicid', 'bomber', 'colombo', 'armi', 'headquart', 'probabl', 'want', 'kill', 'armi', 'chief', 'lieuten', 'general', 'fonseka']",0.07160601019859314,0.9283939599990845
701,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,N,[],0.5,0.5
703,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack was carried out in order to free inmates from the central prison.","['carri', 'order', 'free', 'inmat', 'central', 'prison']",0.7383216023445129,0.26167839765548706
707,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,"The specific motive is unknown; however, sources posited that Al-Nusrah Front carried out the attack in order to cut off Idlib governorate prior to the upcoming presidential elections, scheduled for June 3, 2014.","['posit', 'nusrah', 'carri', 'order', 'idlib', 'governor', 'prior', 'upcom', 'presidenti', 'elect', 'schedul', 'june']",0.050849925726652145,0.9491500854492188
712,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack, which targeted a predominately Shiite area, is part of a larger trend of sectarian violence between Lebanon's Sunni and Shiite communities.","['predomin', 'shiit', 'area', 'larger', 'trend', 'sectarian', 'violenc', 'lebanon', 'sunni', 'shiit', 'communiti']",0.9547275900840759,0.04527239501476288
713,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources stated that the attack was carried out in retaliation for a recent air raid.","['carri', 'retali', 'recent', 'raid']",0.13878163695335388,0.8612183928489685
714,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculate that the attack was part of a larger trend of sectarian violence between Iraq's minority Sunni Arab, minority Kurdish, and majority Shiite Arab communities.","['larger', 'trend', 'sectarian', 'violenc', 'iraq', 'minor', 'sunni', 'arab', 'minor', 'kurdish', 'major', 'shiit', 'arab', 'communiti']",0.9629673361778259,0.03703261539340019
719,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, churches are often targeted in Nigeria by extremists demanding the implementation of Islamic law.","['church', 'nigeria', 'extremist', 'demand', 'implement', 'islam']",0.8552994728088379,0.14470051229000092
720,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,To jumpstart peace talks.,"['jumpstart', 'peac', 'talk']",0.18977981805801392,0.8102202415466309
723,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources posited that the attack was carried out in retaliation for the killing of Nande civilians a week prior to the attack.","['posit', 'carri', 'retali', 'kill', 'nand', 'civilian', 'week', 'prior']",0.0647113025188446,0.935288667678833
724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,The attack was designed to disrupt President Uribe's inauguration.,"['design', 'disrupt', 'presid', 'urib', 'inaugur']",0.09655485302209854,0.9034451842308044
726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,To protest the practice of abortion and to sabotage abortion facilities operating in Oklahoma.,"['protest', 'practic', 'abort', 'sabotag', 'abort', 'facil', 'oper', 'oklahoma']",0.9341731667518616,0.06582680344581604
730,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, there has been a pattern of attacks on cell phone franchises in Pakistan.","['pattern', 'attack', 'cell', 'phone', 'franchis', 'pakistan']",0.13884252309799194,0.8611574769020081
735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, the victim had been receiving death threats and was known for being outspoken concerning political issues.","['victim', 'receiv', 'death', 'threat', 'know', 'outspoken', 'concern', 'polit', 'issu']",0.9235607385635376,0.0764392614364624
737,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,The Gorkha Liberation Army (GLA) claimed responsibility for the incident and demanded a separate state. Sources also posited that the attack was part of a larger trend of violence related to Gorkha Janmukti Morcha (GJM)'s call for a separate state.,"['gorkha', 'liber', 'armi', 'claim', 'respons', 'demand', 'separ', 'state', 'posit', 'larger', 'trend', 'violenc', 'relat', 'gorkha', 'janmukti', 'morcha', 'separ', 'state']",0.9590951800346375,0.040904752910137177
738,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for the death of two Al-Shabaab leaders.","['suspect', 'carri', 'retali', 'death', 'shabaab', 'leader']",0.10866589099168777,0.8913341164588928
739,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Specific motive is unknown; however, attacks of these kind undermine security in advance of the departure of U.S. troops at the end of the year.","['attack', 'kind', 'undermin', 'secur', 'advanc', 'departur', 'troop', 'year']",0.5993358492851257,0.40066418051719666
741,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Al-Shabaab claimed responsibility for the incident and stated that the attack was carried out to avenge the Prophet Muhammad.,"['shabaab', 'claim', 'respons', 'carri', 'aveng', 'prophet', 'muhammad']",0.0875752866268158,0.9124246835708618
742,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Tehrik-i-Taliban Pakistan (TTP) spokesperson Ehsanullah Ehsan claimed responsibility for attack, stating that attacks would continue until democracy was ended and Sharia law implemented in Pakistan.","['tehrik', 'taliban', 'pakistan', 'spokesperson', 'ehsanullah', 'ehsan', 'claim', 'respons', 'state', 'attack', 'continu', 'democraci', 'end', 'sharia', 'implement', 'pakistan']",0.5841012597084045,0.4158986806869507
744,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,"The specific motive is unknown; however, sources stated that Tarkeshwar Paswan was accused of being a police informant.","['tarkeshwar', 'paswan', 'accus', 'polic', 'inform']",0.0879138633608818,0.9120861887931824
